nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
"Mack, White and Mckinney",Salud,Mexico,100,BR-00514,2021-11-21,2022-02-22,Insider Malicioso,Critica,213896,19978249.67,US-006349,user_flucas_6348,a433446cbe7fb19eaf1511db18b8f4d8,Chile,2019-09-06,Numero Telefonico,Baja,2022-05-05
Goodman PLC,Turismo,Ecuador,50000,BR-00054,2022-09-27,2023-04-08,Inyeccion SQL,Baja,3060281,22928951.52,US-004401,user_johnnelson_4400,17b97611cc18d82e30032df1874aac5d,Ecuador,2019-03-31,Nombre Completo,Baja,2023-06-05
Farmer-Hurst,Manufactura,Espana,500,BR-00474,2026-07-23,2026-09-22,Ataque de Fuerza Bruta,Media,2223733,4761869.58,US-005060,user_fcarter_5059,cbe5f30a96cabc223fef5eae1c0e7f02,Argentina,2016-11-03,Direccion Fisica,Media,2026-09-22
Powell Ltd,Gobierno,Brasil,50,BR-00067,2025-01-26,2025-08-01,Credenciales Filtradas de Terceros,Critica,1836787,1150041.62,US-005737,user_bromero_5736,7831508835658ffa70ffd587df46b000,Brasil,2021-06-01,Correo Electronico,Media,2025-08-21
Farmer-Hurst,Manufactura,Espana,500,BR-00588,2024-04-02,2024-06-26,Credenciales Filtradas de Terceros,Critica,1117147,11658787.18,US-002342,user_lkaufman_2341,f2281e03c1a1ef92dd312201a2d7e274,Colombia,2023-07-23,Contrasena,Alta,2024-06-28
Farmer-Hurst,Manufactura,Espana,500,BR-00365,2022-01-31,2022-02-27,Malware,Media,1783159,18457003.61,US-001255,user_conniebaker_1254,0e76b8ec25783201a6eeff53e73a8be0,Estados Unidos,2026-07-22,Direccion Fisica,Media,2022-05-19
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00400,2024-02-25,2024-05-22,Configuracion Erronea de Servidor,Baja,3669769,2508503.98,US-006289,user_ndunn_6288,f8160d51a0188e99da519adab5170a9b,Estados Unidos,2023-01-23,Historial Medico,Critica,2024-05-25
Shaw Group,Manufactura,Uruguay,25000,BR-00549,2026-04-27,2026-08-29,Insider Malicioso,Critica,3666621,10038389.5,US-000453,user_taylorbenjamin_452,4a75dd018913d6cdacd8872fb55cf61a,Mexico,2018-09-28,Historial de Transacciones,Alta,2026-09-22
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00587,2025-04-11,2025-10-02,Ransomware,Alta,2928879,7237308.62,US-002795,user_enielsen_2794,875fcd4311717418bb1c1882fd4361cc,Colombia,2026-04-26,Historial Medico,Critica,2025-10-04
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00480,2025-12-15,2026-03-12,Ransomware,Baja,1340152,12550915.9,US-000707,user_susanhuber_706,cda499bb3fe69461705b70aa33b5749e,Brasil,2020-05-15,Fecha de Nacimiento,Baja,2026-03-20
Reed-Weiss,Gobierno,Uruguay,100,BR-00436,2023-03-21,2023-08-02,Explotacion de Vulnerabilidad Sin Parche,Alta,4134980,21962452.59,US-006943,user_garciasarah_6942,366c5f88b4a300ef655b89d433bb3b51,Argentina,2026-02-02,Contrasena,Alta,2023-09-16
Hughes LLC,Tecnologia,Argentina,25000,BR-00257,2025-11-20,2026-06-15,Phishing,Baja,601023,10563469.0,US-002780,user_johnsonelizabeth_2779,acdda87d772c32edee1320883b9689d7,Panama,2022-02-16,Historial de Transacciones,Alta,2026-07-14
Reed Group,Salud,Colombia,25000,BR-00631,2024-09-27,2025-02-06,Insider Malicioso,Alta,2490050,8079703.37,US-000020,user_kristina96_19,34060b8b21c96b87694fc9d389a20f99,Peru,2026-02-26,Contrasena,Alta,2025-03-15
Mccormick PLC,Tecnologia,Colombia,1000,BR-00395,2021-12-31,2022-08-25,Ataque de Fuerza Bruta,Critica,1079847,7822859.27,US-004004,user_sarawarren_4003,a7798f3bb0d3157b9f2b459906c5ee9f,Estados Unidos,2023-02-13,Nombre Completo,Baja,2022-10-18
Powell Ltd,Gobierno,Brasil,50,BR-00067,2025-01-26,2025-08-01,Credenciales Filtradas de Terceros,Critica,1836787,1150041.62,US-002001,user_qanderson_2000,b2134e94f8028102f0df427b183aeba6,Colombia,2017-08-12,Fecha de Nacimiento,Baja,2025-09-12
Hughes LLC,Tecnologia,Argentina,25000,BR-00536,2024-05-25,2024-11-08,Configuracion Erronea de Servidor,Alta,2031161,20173542.01,US-007532,user_gloria03_7531,2597aadea381b2f863c70097f5aa6b29,Costa Rica,2025-03-17,Historial de Transacciones,Alta,2025-01-31
Kemp-Perez,Finanzas,Costa Rica,100,BR-00132,2023-04-08,2023-11-18,Ransomware,Baja,1214439,22802647.17,US-006804,user_odavis_6803,fc122ab9b4b3984838c51c9cae978e75,Colombia,2024-10-07,Fecha de Nacimiento,Baja,2024-01-23
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00393,2025-03-11,2025-09-29,Ataque de Fuerza Bruta,Baja,4349697,2779337.61,US-002587,user_melissajackson_2586,2310cb22b0705d86325226d19ed379f0,Espana,2026-05-26,Numero de Identificacion,Alta,2025-11-24
Kemp-Perez,Finanzas,Costa Rica,100,BR-00589,2022-07-27,2023-03-18,Inyeccion SQL,Alta,2195027,16962954.12,US-004293,user_jamie84_4292,72ff4af4551573662163cc67d485e9f8,Panama,2022-12-15,Historial Medico,Critica,2023-05-02
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00036,2025-12-26,2026-02-03,Credenciales Filtradas de Terceros,Critica,2485195,1719584.49,US-003486,user_rbrown_3485,a7971cc56948b6dcb559fa482e64f3bb,Mexico,2025-02-03,Historial de Transacciones,Alta,2026-02-06
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00319,2025-11-27,2026-04-20,Ataque a Cadena de Suministro,Baja,4946121,15161978.18,US-005788,user_kristi35_5787,d1a350b9b6229f9d8ab6dec140fa6486,Mexico,2025-08-17,Nombre Completo,Baja,2026-06-29
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00731,2024-01-05,2024-07-25,Insider Malicioso,Critica,3487858,2346377.66,US-005271,user_billlewis_5270,b9f0b4087f452f7a06eac4b4ca5c4fb5,Chile,2023-07-04,Historial de Transacciones,Alta,2024-08-09
Cruz-Schultz,Energia,Panama,50,BR-00340,2023-09-12,2024-04-10,Credenciales Filtradas de Terceros,Baja,830618,4090172.98,US-001269,user_molinabrandi_1268,774713fda159c84741f713cf3e07d755,Brasil,2024-05-09,Fecha de Nacimiento,Baja,2024-06-15
Goodman PLC,Turismo,Ecuador,50000,BR-00367,2022-07-06,2022-12-13,Ransomware,Alta,1100497,8239933.14,US-005210,user_timothylivingston_5209,4cc252828f40ce4b12a444d41b034ab2,Mexico,2022-02-01,Correo Electronico,Media,2022-12-28
Davis-Kelley,Energia,Colombia,250,BR-00121,2023-01-29,2023-05-16,Ransomware,Media,1759177,4194812.07,US-002326,user_hensongregg_2325,f96c7ab71df0fb7bd22d8de44ba290bd,Colombia,2026-07-30,Fecha de Nacimiento,Baja,2023-08-03
Shaw Group,Manufactura,Uruguay,25000,BR-00549,2026-04-27,2026-08-29,Insider Malicioso,Critica,3666621,10038389.5,US-005978,user_clinedaniel_5977,19c9b0c25b210dd7c36869bbf4062029,Panama,2022-03-21,Contrasena,Alta,2026-09-22
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00565,2025-03-11,2025-10-02,Malware,Alta,3398080,19240155.24,US-000803,user_cnichols_802,2f2e8363fd51ad67a3cf7b02d43a8aab,Estados Unidos,2023-01-26,Numero de Identificacion,Alta,2025-10-25
Davis-Kelley,Energia,Colombia,250,BR-00667,2025-04-29,2025-07-09,Inyeccion SQL,Media,4704277,12994311.68,US-002643,user_srussell_2642,e4138534935e2712c590b22050b4defb,Mexico,2020-12-20,Correo Electronico,Media,2025-09-18
Walton LLC,Salud,Espana,2500,BR-00795,2024-02-05,2024-02-11,Insider Malicioso,Alta,3692199,3595686.47,US-004560,user_morgan40_4559,fcafdb4b78cb0e2acbfd796e5427f3f2,Colombia,2024-09-15,Contrasena,Alta,2024-05-09
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00064,2025-12-25,2026-06-18,Credenciales Filtradas de Terceros,Media,2633817,16738625.77,US-001773,user_qkent_1772,424292aec32fde1d51e3330800a07876,Brasil,2017-03-07,Correo Electronico,Media,2026-08-10
Farmer-Hurst,Manufactura,Espana,500,BR-00588,2024-04-02,2024-06-26,Credenciales Filtradas de Terceros,Critica,1117147,11658787.18,US-001835,user_bishopbrittney_1834,58d0a0db78ca281d52b831fb362d4fec,Estados Unidos,2022-04-08,Historial de Transacciones,Alta,2024-07-01
"Mack, White and Mckinney",Salud,Mexico,100,BR-00010,2026-04-01,2026-08-22,Ataque de Fuerza Bruta,Critica,2371984,4988373.05,US-002862,user_sanderskimberly_2861,3829f560d01df182ea9b8d929396d418,Costa Rica,2019-12-26,Historial de Transacciones,Alta,2026-09-20
Farmer-Hurst,Manufactura,Espana,500,BR-00639,2026-03-05,2026-08-15,Ransomware,Media,3032372,17849284.07,US-005947,user_omoran_5946,c1e0cf72f9eb49de6cb45f56d4a09579,Ecuador,2020-03-07,Numero Telefonico,Baja,2026-08-31
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00185,2022-09-25,2022-10-02,Insider Malicioso,Baja,4150409,5048539.7,US-006283,user_william82_6282,35bb8fb96bccb73b54b8a71349e18aaf,Estados Unidos,2025-11-28,Historial de Transacciones,Alta,2022-12-16
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00608,2025-10-18,2026-04-20,Configuracion Erronea de Servidor,Baja,224867,11012711.81,US-005960,user_christine29_5959,354c390a32fb71452c5290b391c4407d,Chile,2017-02-22,Direccion Fisica,Media,2026-05-08
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00241,2021-11-08,2022-03-25,Credenciales Filtradas de Terceros,Critica,1035391,6334972.62,US-002662,user_amanda42_2661,f86ec872eeb29ac2a6fa3740f98e825b,Colombia,2020-06-11,Numero de Identificacion,Alta,2022-05-19
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00424,2022-07-11,2023-01-23,Configuracion Erronea de Servidor,Media,2140217,12644971.16,US-005586,user_edward86_5585,4c42cf79363c5745fbbd0474253047e6,Estados Unidos,2019-10-06,Numero de Tarjeta de Credito,Critica,2023-03-28
Adams-Fowler,Tecnologia,Brasil,100,BR-00112,2023-03-30,2023-11-12,Ataque a Cadena de Suministro,Media,723883,3165563.79,US-005729,user_richardking_5728,f47c5ff51b482f26e6f1124450e01afa,Estados Unidos,2019-09-12,Numero de Identificacion,Alta,2023-12-04
Brown and Sons,Tecnologia,Chile,100,BR-00687,2023-04-16,2023-11-04,Credenciales Filtradas de Terceros,Media,1939311,1766237.49,US-001112,user_snyderjose_1111,c9fef070d835b91234aa7d17b25ec765,Chile,2023-05-06,Nombre Completo,Baja,2023-12-30
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00087,2024-11-23,2025-01-09,Ataque a Cadena de Suministro,Baja,608575,9260634.31,US-003981,user_hopkinsmelissa_3980,1642eb6c95821c6c91bebd3d1cf00d3e,Peru,2025-04-19,Historial de Transacciones,Alta,2025-01-24
Cruz-Schultz,Energia,Panama,50,BR-00317,2023-06-10,2023-11-27,Explotacion de Vulnerabilidad Sin Parche,Critica,1240119,6052297.91,US-000081,user_kimberly68_80,fb89dced4e3af50e3d58ede274553c14,Chile,2025-09-25,Contrasena,Alta,2024-01-05
Hughes LLC,Tecnologia,Argentina,25000,BR-00261,2026-08-14,2026-09-22,Malware,Baja,4613758,1098615.26,US-002272,user_cooperheather_2271,7f684c8884b149b00366b83277aed9dc,Estados Unidos,2024-12-16,Numero de Identificacion,Alta,2026-09-22
Collins-Harris,Educacion,Peru,1000,BR-00293,2025-09-16,2026-01-06,Insider Malicioso,Critica,974597,13146592.01,US-001163,user_josephpeck_1162,fff428d114e76e2e2d947e1b5a06bad9,Ecuador,2019-07-15,Numero de Tarjeta de Credito,Critica,2026-03-25
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00600,2022-09-25,2022-12-24,Ransomware,Critica,3631880,5464915.96,US-005182,user_ramoskelli_5181,eff374b11575f410007841a90e1e6100,Mexico,2017-07-15,Fecha de Nacimiento,Baja,2023-01-12
Mccormick PLC,Tecnologia,Colombia,1000,BR-00559,2023-05-16,2023-06-22,Phishing,Media,654111,17519150.12,US-004213,user_lopezdonald_4212,cb35afe1eb66c611d73b87dcafaddd9a,Espana,2020-04-06,Historial Medico,Critica,2023-06-26
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00736,2021-10-21,2022-01-15,Ransomware,Baja,1081844,14306693.08,US-000058,user_imartinez_57,8a9fb86f768ef18586b615c2560e955f,Peru,2025-10-31,Numero de Identificacion,Alta,2022-04-01
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00041,2025-11-01,2026-06-23,Ataque a Cadena de Suministro,Baja,4861065,22809261.61,US-004837,user_larrynguyen_4836,ec1a9bfd3018982d3c03a3209f2753ee,Costa Rica,2022-04-04,Numero Telefonico,Baja,2026-07-06
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00708,2024-04-27,2024-11-08,Insider Malicioso,Alta,3386461,2256550.02,US-007582,user_robert90_7581,fd715d9a814cc954a5726753386698f3,Peru,2025-01-12,Historial Medico,Critica,2024-12-17
Brown and Sons,Tecnologia,Chile,100,BR-00253,2025-10-02,2025-11-13,Insider Malicioso,Alta,802494,16982748.99,US-003515,user_jenniferpugh_3514,2e4899be575136167df7e75466f3d1bb,Peru,2026-06-01,Numero de Identificacion,Alta,2026-01-25
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00330,2023-07-25,2023-12-13,Ataque a Cadena de Suministro,Critica,2916297,2480665.97,US-000768,user_litaylor_767,51666905ed720d6d0847eb25eedd76de,Panama,2023-07-05,Numero Telefonico,Baja,2024-02-04
Cruz-Schultz,Energia,Panama,50,BR-00081,2022-01-23,2022-08-26,Credenciales Filtradas de Terceros,Baja,2618263,7065107.83,US-001167,user_gordonrebecca_1166,67210bec875a23511dc86a2d696a4326,Brasil,2024-06-16,Numero de Identificacion,Alta,2022-10-07
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00180,2026-02-10,2026-03-11,Malware,Baja,581117,20871141.47,US-004887,user_pedrobrown_4886,697a9fca410c6e19302144032d782dd2,Chile,2024-08-12,Historial de Transacciones,Alta,2026-04-04
Farmer-Hurst,Manufactura,Espana,500,BR-00266,2025-01-02,2025-06-30,Inyeccion SQL,Critica,4567488,22712741.6,US-003466,user_stuartkim_3465,87a57c973bed04cb2665722e668e1d2c,Peru,2020-11-26,Fecha de Nacimiento,Baja,2025-08-19
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00608,2025-10-18,2026-04-20,Configuracion Erronea de Servidor,Baja,224867,11012711.81,US-006564,user_nguyenrichard_6563,e6bdef0de8db7588cc0bcc4c5455466e,Peru,2018-11-29,Fecha de Nacimiento,Baja,2026-06-27
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00530,2022-02-07,2022-05-26,Credenciales Filtradas de Terceros,Baja,2416735,23246024.54,US-001865,user_pspencer_1864,1e7ed6f222238f626c22a9e96dd861ce,Peru,2022-09-02,Direccion Fisica,Media,2022-08-06
Powell Ltd,Gobierno,Brasil,50,BR-00059,2024-06-01,2025-01-01,Ransomware,Alta,3413102,22923761.0,US-005690,user_iwilliams_5689,e88f56ec9f69324f5eef26f368088bcf,Argentina,2024-05-12,Correo Electronico,Media,2025-02-24
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00033,2022-11-01,2023-03-29,Explotacion de Vulnerabilidad Sin Parche,Media,2049564,5303197.32,US-007071,user_michael72_7070,ddfbf8a5208f44fbbd7b63d7b6b426cf,Mexico,2020-07-10,Nombre Completo,Baja,2023-04-11
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00275,2022-01-18,2022-08-15,Credenciales Filtradas de Terceros,Baja,2850780,18919786.13,US-003475,user_gardnergregg_3474,885b14618913b303df87f441abc50b90,Costa Rica,2021-12-20,Historial Medico,Critica,2022-10-17
Bell-Williams,Retail,Colombia,250,BR-00783,2021-11-23,2022-02-10,Ataque de Fuerza Bruta,Media,3934355,21540111.68,US-002280,user_zhunter_2279,066eeb7b6de9432dc312b05764b57e67,Mexico,2025-11-15,Numero de Identificacion,Alta,2022-04-02
Harris-Allen,Retail,Mexico,25000,BR-00097,2023-11-15,2024-02-15,Insider Malicioso,Alta,1465599,22764974.86,US-001289,user_ucopeland_1288,ea003a6fcc2fa888c21a855f97252c01,Colombia,2020-09-20,Contrasena,Alta,2024-02-18
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00337,2024-10-28,2024-12-07,Inyeccion SQL,Alta,4314325,18145676.13,US-004280,user_lewischristopher_4279,139f6adf8375c7fac590da287229d4e9,Uruguay,2022-02-28,Numero Telefonico,Baja,2025-01-10
Lynn-Garcia,Energia,Mexico,25000,BR-00718,2025-02-21,2025-05-24,Ransomware,Media,2302375,12161038.26,US-001203,user_ywilliams_1202,e0711af507aaa0ee5de149fabd2cf77b,Peru,2020-11-13,Nombre Completo,Baja,2025-07-30
Cruz-Schultz,Energia,Panama,50,BR-00296,2024-01-02,2024-05-08,Inyeccion SQL,Critica,1191889,6047846.88,US-007505,user_cjones_7504,3ff3bc55b8f96a8f9a3b1d4b7fd7ae25,Estados Unidos,2025-06-22,Numero de Identificacion,Alta,2024-06-11
Vargas PLC,Gobierno,Brasil,100,BR-00538,2023-06-25,2023-09-11,Inyeccion SQL,Critica,2739994,14067604.53,US-001686,user_camposjulie_1685,403603ca0ef27034ef7df910d3795033,Costa Rica,2017-01-15,Historial Medico,Critica,2023-09-14
Reed-Weiss,Gobierno,Uruguay,100,BR-00630,2023-02-10,2023-06-27,Insider Malicioso,Media,2702588,24789096.49,US-006740,user_emilybruce_6739,868bfa75da7a32452fd77d8ba3f0fc2c,Uruguay,2022-04-03,Correo Electronico,Media,2023-07-18
Little-Garcia,Manufactura,Panama,50,BR-00787,2025-05-09,2025-10-15,Phishing,Media,869712,20231692.66,US-001142,user_ekelly_1141,7f3606133f85c93e7f33627431034da7,Uruguay,2020-12-21,Numero Telefonico,Baja,2025-12-24
Hunt PLC,Finanzas,Ecuador,100,BR-00521,2026-05-25,2026-09-22,Ataque de Fuerza Bruta,Baja,1391522,6478188.78,US-003773,user_yanderson_3772,ab050b92a1215432a0b0dbf444f6d173,Panama,2017-01-22,Numero de Tarjeta de Credito,Critica,2026-09-22
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00078,2026-08-14,2026-09-22,Inyeccion SQL,Critica,3037682,13605172.57,US-004036,user_josephstevens_4035,4139449e07ec9cfb6af4c3c52154dc96,Costa Rica,2022-03-01,Fecha de Nacimiento,Baja,2026-09-22
Little-Garcia,Manufactura,Panama,50,BR-00086,2024-06-05,2024-06-20,Configuracion Erronea de Servidor,Critica,1712541,23500605.29,US-004546,user_lbeard_4545,94ac19f6a8e3fda030cc9b6bdea8b4a1,Espana,2018-07-30,Historial de Transacciones,Alta,2024-08-27
Brown and Sons,Tecnologia,Chile,100,BR-00687,2023-04-16,2023-11-04,Credenciales Filtradas de Terceros,Media,1939311,1766237.49,US-007744,user_shawnpratt_7743,c00b3ad9e825ff2168dd53ee77dff610,Mexico,2017-05-16,Numero Telefonico,Baja,2024-01-09
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00146,2024-05-01,2024-07-23,Inyeccion SQL,Baja,660154,2464993.93,US-000985,user_masonalan_984,d7faa3d73e2d7e613516edb619c055c4,Chile,2025-03-16,Numero Telefonico,Baja,2024-09-19
Bell-Williams,Retail,Colombia,250,BR-00307,2022-10-08,2023-01-17,Insider Malicioso,Critica,1599670,12704265.75,US-005155,user_bassshaun_5154,6bffdc244a4bf2efc1b7073b3c720c09,Mexico,2022-07-17,Numero de Identificacion,Alta,2023-03-31
Mccormick PLC,Tecnologia,Colombia,1000,BR-00572,2023-05-05,2023-05-16,Phishing,Alta,593929,14770795.64,US-005269,user_fmartin_5268,7be12216112b211733aaae0b85046301,Peru,2021-12-20,Direccion Fisica,Media,2023-08-07
Martinez Ltd,Retail,Estados Unidos,100,BR-00151,2022-05-17,2022-06-28,Inyeccion SQL,Baja,1098012,18771205.69,US-003828,user_woodsheila_3827,d104397f13b1bf4e936e435b77847daa,Brasil,2023-06-11,Historial Medico,Critica,2022-08-09
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00733,2026-02-12,2026-05-21,Configuracion Erronea de Servidor,Critica,762913,19546713.97,US-000691,user_michaelallen_690,34da53e4235e3f9847a45bb6f7b77173,Colombia,2019-01-30,Contrasena,Alta,2026-07-06
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00001,2021-10-09,2022-04-20,Ataque a Cadena de Suministro,Alta,4603123,11498713.58,US-003967,user_gsmith_3966,0d28f7756248a1f4720c84c1b8fbfc71,Ecuador,2023-06-21,Fecha de Nacimiento,Baja,2022-05-06
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00749,2026-09-01,2026-09-22,Ransomware,Critica,3739856,21125544.12,US-005520,user_gravesjohn_5519,4cbb43e4e60dc6947d0a2ff2018d36af,Mexico,2022-07-25,Numero de Tarjeta de Credito,Critica,2026-09-22
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00421,2025-08-17,2025-11-02,Ransomware,Media,863342,24792693.97,US-005505,user_barbara23_5504,833ea3b44e3253b64b1ce2628930fc96,Colombia,2023-11-01,Numero Telefonico,Baja,2026-01-13
Freeman-Martin,Educacion,Colombia,2500,BR-00792,2023-12-21,2024-05-03,Insider Malicioso,Media,1593891,6006605.11,US-003022,user_eric19_3021,615d1d4fbe61a957e21feabc377079a2,Chile,2023-12-30,Numero Telefonico,Baja,2024-05-06
"Brown, George and Hernandez",Manufactura,Costa Rica,5000,BR-00191,2022-05-28,2022-07-09,Configuracion Erronea de Servidor,Critica,3308951,22690526.58,US-000661,user_guerrerocynthia_660,e3825a01650d64e8a0b35a3525869db1,Brasil,2019-12-28,Fecha de Nacimiento,Baja,2022-07-27
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00776,2021-12-04,2022-02-28,Phishing,Critica,1388821,22911054.27,US-001728,user_adamscourtney_1727,46c2a096f0e51c8cf6d54d190e6d7e17,Estados Unidos,2023-07-03,Correo Electronico,Media,2022-03-25
Brown and Sons,Tecnologia,Chile,100,BR-00687,2023-04-16,2023-11-04,Credenciales Filtradas de Terceros,Media,1939311,1766237.49,US-001894,user_monicamathis_1893,9bb24dafa82b44cb91418df83e44d35c,Chile,2019-08-10,Historial de Transacciones,Alta,2024-01-24
Conrad PLC,Gobierno,Peru,50,BR-00469,2025-10-09,2026-03-09,Malware,Media,4276063,19485179.85,US-007812,user_amyhernandez_7811,57e0c6662fd66b3a3c65cfc9ffd3d5eb,Costa Rica,2019-03-20,Contrasena,Alta,2026-04-17
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00542,2022-09-24,2022-10-18,Ataque de Fuerza Bruta,Media,4842781,24579226.58,US-000583,user_jessica56_582,a14e6c82d6367f3364dd7a40f88c0994,Peru,2021-04-19,Correo Electronico,Media,2022-11-18
Murphy-Mullins,Retail,Ecuador,1000,BR-00359,2026-06-03,2026-07-27,Insider Malicioso,Media,2795669,14336710.88,US-000883,user_timothyrodriguez_882,fbad184345a7a8ad00058b2c1a12896c,Argentina,2025-01-05,Numero de Tarjeta de Credito,Critica,2026-08-03
Miller-Smith,Turismo,Mexico,50,BR-00372,2022-08-30,2023-03-20,Ransomware,Alta,4681568,18478435.68,US-004789,user_ojordan_4788,ea4ae179351d1562de49dc699c239d59,Mexico,2022-12-19,Correo Electronico,Media,2023-06-03
Bell-Williams,Retail,Colombia,250,BR-00557,2022-08-26,2022-09-27,Credenciales Filtradas de Terceros,Media,1356802,4146094.23,US-000530,user_ecastro_529,053fc624b69d988866b5473aad4bf635,Ecuador,2017-06-16,Historial Medico,Critica,2022-11-30
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00432,2025-12-13,2026-06-28,Phishing,Alta,4732792,17005556.86,US-005898,user_nicholaslee_5897,beebfeab4140d64991ac739083954298,Peru,2026-05-10,Historial de Transacciones,Alta,2026-07-03
Powell Ltd,Gobierno,Brasil,50,BR-00790,2025-10-17,2026-04-27,Insider Malicioso,Baja,1516543,4164204.21,US-006973,user_jesse98_6972,e156e753d6f3fdf59deba4fd3db0d06c,Panama,2026-02-11,Numero de Tarjeta de Credito,Critica,2026-05-13
Lynn-Garcia,Energia,Mexico,25000,BR-00718,2025-02-21,2025-05-24,Ransomware,Media,2302375,12161038.26,US-002380,user_probbins_2379,501b4d43d43e08524a65c4b6eeedff73,Costa Rica,2021-06-12,Historial Medico,Critica,2025-08-20
Bell-Williams,Retail,Colombia,250,BR-00307,2022-10-08,2023-01-17,Insider Malicioso,Critica,1599670,12704265.75,US-001693,user_scortez_1692,b8374de009b58d8f74c544c1d159c13b,Uruguay,2024-12-03,Nombre Completo,Baja,2023-04-10
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00747,2024-10-18,2024-11-20,Explotacion de Vulnerabilidad Sin Parche,Critica,4250303,24766546.11,US-004021,user_rsmith_4020,8b55555ddcb27435b488aaec5ca8a537,Uruguay,2023-02-23,Numero de Tarjeta de Credito,Critica,2025-01-19
Hughes LLC,Tecnologia,Argentina,25000,BR-00297,2026-04-01,2026-05-20,Phishing,Media,3876637,21241741.39,US-007460,user_maurice38_7459,b66bded65e5bf63a72a5cfa26c35a23d,Argentina,2023-10-18,Nombre Completo,Baja,2026-07-03
Collins-Harris,Educacion,Peru,1000,BR-00735,2025-12-02,2026-04-25,Phishing,Critica,580146,6457875.87,US-006649,user_bradleymatthew_6648,c0d454f22c132f0e0f69331aab8e2d58,Costa Rica,2019-11-04,Direccion Fisica,Media,2026-07-22
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00024,2026-04-07,2026-09-22,Insider Malicioso,Baja,2188,23924340.42,US-005041,user_pgalloway_5040,65f27d7d2c5b8c6d3a9ad3dd007eef86,Panama,2023-11-14,Correo Electronico,Media,2026-09-22
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00488,2022-09-02,2023-03-13,Malware,Alta,899223,23789498.62,US-003370,user_nicholas38_3369,4bd56d9b9d6b84cf9b3037af15e73135,Panama,2019-04-01,Contrasena,Alta,2023-06-05
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00343,2021-10-23,2022-03-14,Ataque a Cadena de Suministro,Media,3518126,21646861.85,US-003967,user_gsmith_3966,0d28f7756248a1f4720c84c1b8fbfc71,Ecuador,2023-06-21,Nombre Completo,Baja,2022-05-20
Vargas PLC,Gobierno,Brasil,100,BR-00636,2026-09-06,2026-09-22,Inyeccion SQL,Baja,2022750,21697404.45,US-000202,user_jennifer84_201,00190ea752a27de16c46881c1f4f1991,Espana,2026-05-24,Numero Telefonico,Baja,2026-09-22
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00393,2025-03-11,2025-09-29,Ataque de Fuerza Bruta,Baja,4349697,2779337.61,US-003693,user_brian62_3692,33696866ff448094cfb7f8064a629f89,Costa Rica,2025-07-18,Direccion Fisica,Media,2025-12-16
