nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00654,2025-08-28,2025-10-21,Configuracion Erronea de Servidor,Media,1161303,2550959.57,US-005960,user_christine29_5959,354c390a32fb71452c5290b391c4407d,Chile,2017-02-22,Numero de Tarjeta de Credito,Critica,2025-12-15
Adams LLC,Tecnologia,Mexico,2500,BR-00160,2022-04-01,2022-11-20,Ataque de Fuerza Bruta,Alta,552235,6113331.54,US-005611,user_ywilson_5610,27bbb4e5191d64bff6193c788d2f02ba,Chile,2026-05-28,Numero de Tarjeta de Credito,Critica,2022-12-13
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00794,2022-07-02,2022-10-20,Ataque de Fuerza Bruta,Alta,1374530,21710704.81,US-004216,user_parkermichele_4215,19516aabf355040283bc6b9be1a27511,Espana,2021-08-03,Correo Electronico,Media,2022-12-17
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00632,2023-11-04,2024-03-05,Inyeccion SQL,Media,1943125,2028057.28,US-003581,user_sally24_3580,a78b7f4e224e0abe3d603c2366d9f46f,Costa Rica,2019-03-04,Direccion Fisica,Media,2024-04-02
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00241,2021-11-08,2022-03-25,Credenciales Filtradas de Terceros,Critica,1035391,6334972.62,US-006822,user_moorelaura_6821,e8edb217721a2bb6cf6cf03bf3e21e07,Chile,2019-07-16,Direccion Fisica,Media,2022-05-09
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00711,2024-01-11,2024-06-24,Inyeccion SQL,Alta,1821561,16832538.68,US-002763,user_christine91_2762,97f288393efd672dd1f78544977f67ab,Argentina,2018-03-10,Numero de Tarjeta de Credito,Critica,2024-09-18
Walton LLC,Salud,Espana,2500,BR-00616,2024-07-24,2024-11-18,Credenciales Filtradas de Terceros,Critica,1032109,19272244.32,US-006390,user_michael40_6389,2af27154c937e1e5163c600527e4c116,Estados Unidos,2023-11-27,Contrasena,Alta,2024-11-29
Farmer-Hurst,Manufactura,Espana,500,BR-00474,2026-07-23,2026-09-22,Ataque de Fuerza Bruta,Media,2223733,4761869.58,US-005277,user_miketaylor_5276,1395deb241e5fca47816e86dff785eee,Colombia,2020-07-23,Correo Electronico,Media,2026-09-22
Reed Group,Salud,Colombia,25000,BR-00369,2024-08-28,2024-08-29,Credenciales Filtradas de Terceros,Media,3577635,15910967.13,US-003633,user_soniagarcia_3632,db99dcb8d1663818628266f2de136281,Peru,2021-06-13,Numero Telefonico,Baja,2024-10-07
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00171,2021-11-16,2022-02-27,Insider Malicioso,Media,209281,766167.02,US-005579,user_kjones_5578,d0e574365e3b0e32885624a050ecf682,Argentina,2024-08-20,Numero Telefonico,Baja,2022-03-28
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00094,2023-04-25,2023-12-14,Phishing,Media,3909420,23620122.73,US-001430,user_manueljimenez_1429,849e19bf8123317236de54169990b20d,Peru,2020-11-14,Numero de Tarjeta de Credito,Critica,2024-01-27
"Mack, White and Mckinney",Salud,Mexico,100,BR-00452,2024-10-07,2025-04-19,Insider Malicioso,Alta,1669052,1786942.39,US-006017,user_rodriguezjoe_6016,bd1fe22b1f796b3ef05a2513cc8fedd6,Panama,2023-06-30,Direccion Fisica,Media,2025-07-10
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00716,2022-05-24,2022-09-16,Explotacion de Vulnerabilidad Sin Parche,Critica,36839,5143017.02,US-000926,user_johnrogers_925,6e8c381ccf729ceb400c72a934710db2,Costa Rica,2024-11-25,Direccion Fisica,Media,2022-10-11
Gallegos-Wilkerson,Salud,Panama,25000,BR-00133,2025-11-16,2026-03-14,Ataque de Fuerza Bruta,Critica,1420151,22434273.22,US-002817,user_frank47_2816,3d0a3a6c0d92544d795e6c58c6a1321d,Panama,2017-05-17,Numero Telefonico,Baja,2026-05-06
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00465,2021-10-09,2021-12-18,Phishing,Baja,4007523,14641300.4,US-007677,user_janet19_7676,fd4d2139936fa886371b74f48e110dd3,Chile,2021-08-22,Fecha de Nacimiento,Baja,2022-02-26
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00606,2022-08-02,2022-11-14,Malware,Media,4232967,11994434.44,US-002545,user_jesusdelgado_2544,87423d724a28b9e8ecdadaaf13d1f1e2,Espana,2021-09-29,Numero de Tarjeta de Credito,Critica,2022-12-30
Cruz-Schultz,Energia,Panama,50,BR-00340,2023-09-12,2024-04-10,Credenciales Filtradas de Terceros,Baja,830618,4090172.98,US-004670,user_lhanna_4669,f4579e685c5f009345963d0e0fa5dbab,Ecuador,2024-03-05,Numero de Identificacion,Alta,2024-05-15
Kemp-Perez,Finanzas,Costa Rica,100,BR-00483,2025-05-12,2025-09-05,Explotacion de Vulnerabilidad Sin Parche,Alta,1588181,8324254.67,US-006333,user_fosborne_6332,7a2b9319252cd4407b9d529fe2cc43eb,Peru,2021-08-11,Numero de Tarjeta de Credito,Critica,2025-09-30
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00071,2026-07-04,2026-08-05,Configuracion Erronea de Servidor,Baja,1696880,24523668.98,US-005250,user_jessicaduncan_5249,7a11f61b5193466d7ba5cf813f42aef2,Ecuador,2018-04-02,Nombre Completo,Baja,2026-09-22
"Brown, George and Hernandez",Manufactura,Costa Rica,5000,BR-00368,2025-09-06,2025-10-16,Ataque a Cadena de Suministro,Alta,3282887,3219815.83,US-002573,user_gschmidt_2572,89cc04d8e5434603a5926723f2b5a494,Panama,2023-03-27,Historial de Transacciones,Alta,2026-01-07
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00216,2025-01-03,2025-02-03,Insider Malicioso,Baja,475180,16796809.33,US-001737,user_katherinebaker_1736,aab552b2aa9ccaf98198091de88f53c1,Argentina,2020-08-23,Contrasena,Alta,2025-04-09
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00793,2025-11-23,2026-05-14,Ransomware,Alta,4279612,4535132.34,US-001062,user_houstonkevin_1061,8a199b261929d71931a52745a10a3c62,Argentina,2019-08-04,Historial Medico,Critica,2026-06-30
Hunt PLC,Finanzas,Ecuador,100,BR-00640,2022-01-22,2022-03-28,Configuracion Erronea de Servidor,Critica,1987352,18615219.53,US-000070,user_kelly21_69,0a9771afd5d990341782976e2c2f0b9a,Peru,2026-07-28,Contrasena,Alta,2022-05-08
Martinez Ltd,Retail,Estados Unidos,100,BR-00227,2025-03-20,2025-04-20,Insider Malicioso,Critica,4598837,23384325.61,US-003037,user_dominique93_3036,20446b7b6dfe1ea54eca6b8a7038fd90,Estados Unidos,2025-08-15,Correo Electronico,Media,2025-07-02
Gallegos-Wilkerson,Salud,Panama,25000,BR-00298,2025-10-31,2026-03-08,Malware,Alta,4262841,19182828.45,US-006930,user_reidjonathan_6929,da12558d4242e922aa77fc4b946d3efe,Estados Unidos,2018-04-24,Direccion Fisica,Media,2026-05-16
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00216,2025-01-03,2025-02-03,Insider Malicioso,Baja,475180,16796809.33,US-002365,user_stevenking_2364,381249d326e44cf90198aa640a450ee9,Colombia,2020-04-17,Numero de Tarjeta de Credito,Critica,2025-04-06
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00418,2026-05-16,2026-09-22,Explotacion de Vulnerabilidad Sin Parche,Media,696823,6821161.71,US-007190,user_jcaldwell_7189,7d47a712e39f0a74af1ff92061a64cc0,Colombia,2021-06-22,Historial de Transacciones,Alta,2026-09-22
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00011,2023-08-08,2023-09-08,Malware,Baja,3902673,9398064.89,US-007134,user_catherinelopez_7133,206212e34fa3ecb27e47953658d69d96,Chile,2019-04-21,Historial Medico,Critica,2023-09-14
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00363,2025-08-25,2025-10-17,Inyeccion SQL,Baja,453285,11441681.69,US-004774,user_afitzpatrick_4773,8067d9e8103191d5068ce0a4853816f7,Mexico,2022-03-18,Correo Electronico,Media,2026-01-13
Gallegos-Wilkerson,Salud,Panama,25000,BR-00298,2025-10-31,2026-03-08,Malware,Alta,4262841,19182828.45,US-006001,user_mjarvis_6000,5d6b1e89d088a81a74564d1045c638b8,Ecuador,2017-03-23,Contrasena,Alta,2026-04-07
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00139,2022-06-09,2022-09-08,Ataque de Fuerza Bruta,Critica,3137508,12234628.58,US-004494,user_lsmith_4493,b5207af2921c149f66d2027c049824e4,Argentina,2021-08-11,Direccion Fisica,Media,2022-09-29
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00580,2023-09-15,2024-05-12,Ataque a Cadena de Suministro,Critica,2104877,331300.12,US-002066,user_jessica98_2065,3eeab5ba6bc3ee386ed9d2aa1dc5b89d,Colombia,2017-09-19,Correo Electronico,Media,2024-08-07
Vargas PLC,Gobierno,Brasil,100,BR-00052,2026-09-18,2026-09-22,Credenciales Filtradas de Terceros,Alta,4113525,23951134.59,US-003215,user_zrowe_3214,638ab236e60ff77c2963302fe62aecb3,Ecuador,2020-04-19,Direccion Fisica,Media,2026-09-22
Little-Garcia,Manufactura,Panama,50,BR-00142,2024-07-18,2024-08-19,Insider Malicioso,Alta,4440426,810180.22,US-000047,user_kyle63_46,3d0bd97be632632b4e8f88df0295178e,Chile,2017-10-25,Contrasena,Alta,2024-11-07
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00762,2024-02-01,2024-06-12,Ataque de Fuerza Bruta,Media,2604698,5863971.16,US-007840,user_kroth_7839,e7c0cf398cfac4bc23353d7157e2b474,Estados Unidos,2017-02-19,Numero de Tarjeta de Credito,Critica,2024-07-01
Walton LLC,Salud,Espana,2500,BR-00769,2024-04-22,2024-07-28,Explotacion de Vulnerabilidad Sin Parche,Critica,3132071,14426936.32,US-001404,user_trevorfisher_1403,7463bc9b51a9f1606313f58851489de7,Uruguay,2025-12-20,Correo Electronico,Media,2024-10-25
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00378,2025-02-10,2025-09-07,Configuracion Erronea de Servidor,Media,2736882,977107.93,US-005654,user_schneidercharles_5653,998128c209763b1278ae1d2751ad32ee,Estados Unidos,2017-09-26,Historial Medico,Critica,2025-10-25
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00243,2022-04-25,2022-08-21,Phishing,Alta,2401463,16514137.5,US-006727,user_harveychristopher_6726,2147f17559e935e3823acc5a7b4471e8,Mexico,2020-01-14,Historial Medico,Critica,2022-08-27
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00311,2024-09-24,2025-03-14,Credenciales Filtradas de Terceros,Baja,4913034,12504205.33,US-004134,user_kennethwest_4133,0a9bdaa5450bb1686ef81ccefd6b0d8b,Uruguay,2017-07-03,Fecha de Nacimiento,Baja,2025-05-29
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00047,2025-12-02,2026-01-06,Ataque de Fuerza Bruta,Critica,2331751,22839524.73,US-005956,user_mcarter_5955,6570b1f8efd18658a9d0ee2f51f62ec8,Chile,2023-03-14,Fecha de Nacimiento,Baja,2026-03-18
Adams LLC,Tecnologia,Mexico,2500,BR-00719,2022-12-30,2023-03-02,Ataque de Fuerza Bruta,Media,3855162,7637447.18,US-002825,user_xparker_2824,53d40c9f8ef1700b02b30fc2ae1009f0,Colombia,2024-12-25,Correo Electronico,Media,2023-03-14
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00580,2023-09-15,2024-05-12,Ataque a Cadena de Suministro,Critica,2104877,331300.12,US-003148,user_wwagner_3147,3610cc128ad37da6712ac413f078739d,Colombia,2020-08-25,Direccion Fisica,Media,2024-05-20
Lynn-Garcia,Energia,Mexico,25000,BR-00181,2023-02-22,2023-07-09,Malware,Media,1287035,11679893.93,US-005617,user_garciamario_5616,b517a919e8846c75635c76be5e1683b7,Chile,2020-11-08,Numero de Identificacion,Alta,2023-07-10
Harris-Allen,Retail,Mexico,25000,BR-00262,2026-07-28,2026-09-22,Inyeccion SQL,Media,3708157,87575.6,US-007845,user_julian88_7844,16bd7bb7423cf16d98ead9a9a05eea45,Estados Unidos,2020-01-11,Historial de Transacciones,Alta,2026-09-22
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00364,2021-11-22,2022-01-16,Inyeccion SQL,Baja,2323648,13252968.3,US-002414,user_amandaramirez_2413,0e0b71b6c696073ba217f84cf1a961e6,Peru,2019-12-23,Numero de Identificacion,Alta,2022-02-19
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00411,2025-10-04,2025-11-27,Ataque de Fuerza Bruta,Alta,847172,2556557.89,US-005963,user_byrdcassandra_5962,5885c2cc1f9f6a8853e4c53ed1ab520f,Argentina,2018-10-03,Nombre Completo,Baja,2025-12-07
Miller-Smith,Turismo,Mexico,50,BR-00578,2025-07-13,2026-01-01,Ataque a Cadena de Suministro,Media,159354,13988379.25,US-003255,user_michaelherrera_3254,c391aa6e45cc6c9e4d8c046002b77f37,Panama,2020-12-10,Numero de Tarjeta de Credito,Critica,2026-03-12
Davis-Kelley,Energia,Colombia,250,BR-00287,2023-05-03,2023-07-04,Ransomware,Critica,3554067,10432887.31,US-003793,user_kaitlin42_3792,61b22cc215a720ee2522b9ebf68b1bc6,Ecuador,2021-10-30,Numero de Tarjeta de Credito,Critica,2023-07-09
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00060,2025-10-16,2026-04-17,Phishing,Media,2038257,17813625.63,US-000253,user_deleonemily_252,27f965b00e4ff32b1973fcb3621c244f,Panama,2017-05-28,Direccion Fisica,Media,2026-05-27
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00623,2021-11-08,2022-03-09,Credenciales Filtradas de Terceros,Baja,4891932,14874044.02,US-000015,user_nthomas_14,33f324103b26c8ec511fbd2353cef5b8,Panama,2022-08-10,Numero Telefonico,Baja,2022-05-30
Martinez Ltd,Retail,Estados Unidos,100,BR-00144,2024-11-07,2024-12-02,Inyeccion SQL,Baja,673296,21258539.72,US-005776,user_tyrone29_5775,0d187d2cec93246b016927b4f75da685,Estados Unidos,2023-01-03,Correo Electronico,Media,2024-12-13
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00016,2023-05-24,2023-09-16,Ataque de Fuerza Bruta,Media,3906915,5217598.08,US-005605,user_meyercalvin_5604,59fd081f7e3f7c12440aeda3b2427862,Argentina,2018-07-15,Contrasena,Alta,2023-10-04
Brown and Sons,Tecnologia,Chile,100,BR-00672,2024-10-10,2025-01-27,Inyeccion SQL,Media,1319913,18699445.14,US-004008,user_charlotte15_4007,e53f2d9a7a588a90d4081190e7a461e7,Mexico,2019-12-23,Historial de Transacciones,Alta,2025-03-03
Reed Group,Salud,Colombia,25000,BR-00056,2025-05-26,2025-10-20,Insider Malicioso,Media,1443883,11740817.74,US-005990,user_lopezscott_5989,43007f258592e6ede7fb09038c808726,Panama,2017-05-01,Numero de Identificacion,Alta,2025-12-22
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00648,2023-08-18,2023-11-24,Configuracion Erronea de Servidor,Media,3623307,1064026.72,US-005804,user_myerskristine_5803,8cad0b81f6b825b794a1dd4d700d1ad9,Chile,2024-06-02,Contrasena,Alta,2023-12-30
Freeman-Martin,Educacion,Colombia,2500,BR-00792,2023-12-21,2024-05-03,Insider Malicioso,Media,1593891,6006605.11,US-006106,user_robertburch_6105,eae4d75fafc73fca0d4bac1b1cf2f968,Estados Unidos,2023-01-13,Fecha de Nacimiento,Baja,2024-05-14
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00170,2021-12-24,2022-02-27,Ransomware,Baja,3413503,3534626.19,US-005173,user_john89_5172,94a2b2b2f57b654abe669c618124d6e4,Mexico,2018-12-22,Historial Medico,Critica,2022-05-26
Cruz PLC,Gobierno,Peru,100,BR-00295,2026-07-14,2026-09-22,Ataque a Cadena de Suministro,Critica,4339112,21302169.82,US-000142,user_jaredromero_141,d140a193015915affaa81957db687d52,Costa Rica,2017-01-02,Correo Electronico,Media,2026-09-22
Lynn-Garcia,Energia,Mexico,25000,BR-00348,2023-11-12,2024-05-12,Ataque a Cadena de Suministro,Alta,1434821,3502229.18,US-002340,user_deleonerica_2339,0c2a41ec7ef5b18037507be0ea8ba98e,Costa Rica,2019-05-24,Numero de Identificacion,Alta,2024-06-01
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00689,2025-01-19,2025-09-16,Phishing,Critica,4525837,1880526.26,US-004173,user_rodneywilson_4172,820af257e89937e682b89b228105b072,Brasil,2026-01-13,Direccion Fisica,Media,2025-10-30
Adams LLC,Tecnologia,Mexico,2500,BR-00562,2022-01-02,2022-06-02,Explotacion de Vulnerabilidad Sin Parche,Alta,1531414,15670681.55,US-006336,user_boydshirley_6335,ff4b8d6c88537da5c5b851d3f7cd99ef,Costa Rica,2018-11-05,Numero de Tarjeta de Credito,Critica,2022-07-27
Bell-Williams,Retail,Colombia,250,BR-00557,2022-08-26,2022-09-27,Credenciales Filtradas de Terceros,Media,1356802,4146094.23,US-005886,user_pbaker_5885,4671034acfbb2a67f30f44fdd7279e62,Estados Unidos,2020-10-31,Direccion Fisica,Media,2022-11-04
Miller-Smith,Turismo,Mexico,50,BR-00372,2022-08-30,2023-03-20,Ransomware,Alta,4681568,18478435.68,US-003659,user_brandonhernandez_3658,2fc5ea80e796cbbc5484cc30c5014e3f,Chile,2018-07-21,Direccion Fisica,Media,2023-03-24
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00613,2023-07-08,2024-01-06,Ataque de Fuerza Bruta,Alta,4240642,10990539.32,US-004726,user_david90_4725,a57f71c64e17eaf659d4566d3939f6c9,Ecuador,2020-03-20,Historial Medico,Critica,2024-03-14
Freeman-Martin,Educacion,Colombia,2500,BR-00738,2024-08-01,2024-11-25,Credenciales Filtradas de Terceros,Critica,286888,17143839.85,US-004665,user_nicolebaldwin_4664,9b803eda14552cc59fea31e2581de9a5,Peru,2025-12-03,Numero de Tarjeta de Credito,Critica,2024-12-11
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00407,2026-07-31,2026-09-22,Inyeccion SQL,Alta,143266,5608707.98,US-003109,user_kimnorma_3108,c58bd4fa02d17a3d46c1f04b454dbea5,Costa Rica,2026-03-31,Numero Telefonico,Baja,2026-09-22
Little-Garcia,Manufactura,Panama,50,BR-00142,2024-07-18,2024-08-19,Insider Malicioso,Alta,4440426,810180.22,US-001561,user_paigewelch_1560,630b72bac8c32be687ad5ede628cdd87,Ecuador,2024-04-12,Numero de Tarjeta de Credito,Critica,2024-10-10
Miller-Smith,Turismo,Mexico,50,BR-00391,2023-05-15,2024-01-07,Malware,Baja,96117,15496749.62,US-005300,user_jacksondonald_5299,7014ff56bd3198a31dbd00a28a3a0630,Brasil,2024-02-29,Direccion Fisica,Media,2024-03-21
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00245,2025-06-19,2025-06-20,Ataque a Cadena de Suministro,Alta,3190238,1640942.55,US-004365,user_smithdennis_4364,88efdfa16c615e3d18ed20723a842729,Brasil,2019-09-10,Historial de Transacciones,Alta,2025-09-10
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00520,2024-03-18,2024-10-10,Insider Malicioso,Critica,797558,4249985.29,US-003942,user_brandon93_3941,54a6dd53e24ef8e2d074b18677749f2f,Ecuador,2020-01-20,Historial Medico,Critica,2024-12-31
"Mack, White and Mckinney",Salud,Mexico,100,BR-00638,2022-02-14,2022-09-05,Inyeccion SQL,Media,312293,12400258.02,US-000076,user_andrew82_75,1735f6d97788be8c3441dead86aec216,Panama,2025-12-01,Numero de Tarjeta de Credito,Critica,2022-10-13
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00230,2026-02-21,2026-05-12,Insider Malicioso,Critica,3355790,5370821.99,US-004801,user_brenda58_4800,ba5749e29fa67e47e1bb26e98203825f,Colombia,2022-03-18,Nombre Completo,Baja,2026-05-22
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00269,2025-09-24,2025-10-01,Configuracion Erronea de Servidor,Critica,1329071,11396244.17,US-000373,user_mario62_372,0431c1b1405468a35c0b99fc2ee5976f,Uruguay,2018-05-19,Numero de Tarjeta de Credito,Critica,2025-11-11
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00388,2024-04-30,2024-06-21,Explotacion de Vulnerabilidad Sin Parche,Baja,4401420,242172.73,US-003444,user_darlenesosa_3443,4abff164348ba8de4fdbbf8c0993cf39,Uruguay,2026-02-05,Fecha de Nacimiento,Baja,2024-09-05
Lynn-Garcia,Energia,Mexico,25000,BR-00198,2023-06-28,2024-01-04,Credenciales Filtradas de Terceros,Baja,4847694,17866082.41,US-005770,user_hernandezchristina_5769,38832a41babb3b7cb972c27cca34c954,Mexico,2018-05-17,Historial de Transacciones,Alta,2024-01-28
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00314,2025-04-13,2025-07-01,Phishing,Baja,3815761,12229525.41,US-002813,user_christinegonzalez_2812,735a08c4e047f2ebc52b83f613cef358,Brasil,2019-06-27,Nombre Completo,Baja,2025-08-04
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00555,2025-09-20,2026-04-10,Configuracion Erronea de Servidor,Critica,4554365,5000419.97,US-003417,user_zpatrick_3416,a5f5923cd47768af816823ede277d58c,Uruguay,2021-02-11,Fecha de Nacimiento,Baja,2026-06-17
Miller-Smith,Turismo,Mexico,50,BR-00578,2025-07-13,2026-01-01,Ataque a Cadena de Suministro,Media,159354,13988379.25,US-003700,user_whayes_3699,7253fbc8ebde875eee5a8073f38c27b6,Uruguay,2018-06-21,Contrasena,Alta,2026-03-07
Davis-Kelley,Energia,Colombia,250,BR-00287,2023-05-03,2023-07-04,Ransomware,Critica,3554067,10432887.31,US-003430,user_singhkenneth_3429,5dd87d897e467669469c6a9f7aa6b7e2,Peru,2017-09-10,Direccion Fisica,Media,2023-08-21
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00779,2022-08-28,2023-02-28,Insider Malicioso,Critica,4112748,8768055.29,US-002922,user_billyrich_2921,80597395682a09a18b8f57c53673145e,Chile,2022-05-17,Historial de Transacciones,Alta,2023-03-26
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00071,2026-07-04,2026-08-05,Configuracion Erronea de Servidor,Baja,1696880,24523668.98,US-004923,user_adam53_4922,773a851c461273a14192c988e7976b16,Uruguay,2018-02-20,Contrasena,Alta,2026-08-18
Farmer-Hurst,Manufactura,Espana,500,BR-00639,2026-03-05,2026-08-15,Ransomware,Media,3032372,17849284.07,US-001087,user_millermatthew_1086,3a874bd54674719139419ff1eb51fe58,Espana,2023-06-16,Numero de Identificacion,Alta,2026-09-22
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00439,2026-02-11,2026-06-14,Ataque a Cadena de Suministro,Critica,2450179,5740489.03,US-005211,user_sandra28_5210,8295c9f1f4ae7b32a6fdf5157152b7a3,Panama,2025-10-18,Historial de Transacciones,Alta,2026-06-23
Shaw Group,Manufactura,Uruguay,25000,BR-00549,2026-04-27,2026-08-29,Insider Malicioso,Critica,3666621,10038389.5,US-001153,user_alyssa51_1152,b0e85006a26acd55f211daed9ae8ec52,Colombia,2021-11-23,Historial Medico,Critica,2026-09-22
Freeman-Martin,Educacion,Colombia,2500,BR-00792,2023-12-21,2024-05-03,Insider Malicioso,Media,1593891,6006605.11,US-002237,user_elizabeth61_2236,859a33739e3ca9a47381833ae284f945,Estados Unidos,2017-01-19,Historial Medico,Critica,2024-08-01
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00058,2022-04-04,2022-10-07,Malware,Media,3386532,18592327.86,US-002191,user_jeanne09_2190,7cf44992c8a07a603a3c175716f0b424,Argentina,2020-06-21,Numero de Tarjeta de Credito,Critica,2022-11-07
Vargas PLC,Gobierno,Brasil,100,BR-00693,2023-01-27,2023-07-24,Configuracion Erronea de Servidor,Baja,3156080,11838729.29,US-001912,user_wshaw_1911,a181dd37afa79989244e94a3cb7a5ed0,Ecuador,2016-12-15,Contrasena,Alta,2023-08-19
Lynn-Garcia,Energia,Mexico,25000,BR-00570,2021-12-18,2022-06-21,Inyeccion SQL,Baja,143137,16524630.71,US-002823,user_davidlutz_2822,e6ab75dff98dae320af6677c4a442c55,Espana,2017-07-31,Numero de Identificacion,Alta,2022-08-18
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00074,2024-03-16,2024-04-03,Ataque a Cadena de Suministro,Alta,3298078,14914950.95,US-000994,user_stacie58_993,0139fa60ef1dff6d6abbeac04db41e24,Ecuador,2020-07-31,Numero de Tarjeta de Credito,Critica,2024-06-12
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00716,2022-05-24,2022-09-16,Explotacion de Vulnerabilidad Sin Parche,Critica,36839,5143017.02,US-003427,user_steinabigail_3426,8e8b10cc53c69c882f55ff1560e77f61,Ecuador,2017-06-20,Contrasena,Alta,2022-11-22
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00111,2022-12-11,2023-07-28,Inyeccion SQL,Critica,1820567,330125.63,US-003355,user_williamgonzalez_3354,8eac3dfa854ce9eb87e1a3c4b6fa2f15,Mexico,2020-06-28,Contrasena,Alta,2023-07-30
Adams LLC,Tecnologia,Mexico,2500,BR-00719,2022-12-30,2023-03-02,Ataque de Fuerza Bruta,Media,3855162,7637447.18,US-001423,user_rcampbell_1422,a53e559e717bf501b2ce06961c030788,Brasil,2017-12-31,Numero de Tarjeta de Credito,Critica,2023-05-13
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00702,2025-11-05,2026-03-18,Credenciales Filtradas de Terceros,Critica,460585,21396794.81,US-003317,user_michael40_3316,fb4cee09ffd5d871a8306ef5054ebcd9,Peru,2020-09-13,Numero de Identificacion,Alta,2026-06-15
Johnson Group,Tecnologia,Uruguay,50000,BR-00045,2024-11-19,2025-01-07,Ataque a Cadena de Suministro,Baja,1546790,7647149.57,US-001194,user_patrick23_1193,7f9f86e60359e85d179374ffd9e9299c,Peru,2017-11-12,Numero de Tarjeta de Credito,Critica,2025-01-17
Bell-Williams,Retail,Colombia,250,BR-00389,2025-11-11,2026-02-18,Configuracion Erronea de Servidor,Baja,3762758,20114508.31,US-005841,user_halechristopher_5840,a138ecb434fb738c711015b007df62eb,Uruguay,2017-07-12,Contrasena,Alta,2026-03-23
Cruz PLC,Gobierno,Peru,100,BR-00629,2021-11-18,2022-03-14,Insider Malicioso,Critica,1597400,1720752.29,US-004188,user_alexcollins_4187,7e66ada16b7ca13f1a5de41b80b09b73,Argentina,2024-06-12,Nombre Completo,Baja,2022-04-07
Hughes LLC,Tecnologia,Argentina,25000,BR-00261,2026-08-14,2026-09-22,Malware,Baja,4613758,1098615.26,US-003798,user_timothy17_3797,d7846548b52f15f69e0ca2b704c8666d,Estados Unidos,2025-09-22,Historial Medico,Critica,2026-09-22
